id,birth_date,start_date,first_name,last_name,sex,ethnicity,student,home_block,home_lat,home_lon,work_lat,work_lon
220200001116,1990-05-14,2017-02-26,Jenna,Galm,female,White,0,380170404001044,46.893328,-97.048510,46.884703,-96.786010
220200001117,1996-08-19,2017-02-26,Demi,Fox,female,White,0,380170010021010,46.841663,-96.804395,,
220200001118,1980-03-29,2017-02-26,Adam,Webster,male,White,0,380170403001045,46.902345,-97.216653,,
220200001119,1958-01-09,2017-02-26,Precious,Pogue,,Black,0,270270201005004,46.869803,-96.744645,,
220200001120,1984-06-15,2017-02-26,Brandon,Jarldane,male,White,0,380170102032017,46.867407,-96.886431,46.839332,-96.892079
220200001121,1981-02-22,2017-02-26,Phillip,Ordonez,male,Hispanic,0,380170406001343,46.715396,-97.067175,46.853885,-96.797560
220200001122,1978-10-31,2017-02-26,Melanie,Sestak,female,White,0,380170004004005,46.893845,-96.789215,,
220200001123,1982-05-19,2017-02-26,Braden,Best,male,White,0,380170004002012,46.898509,-96.792472,,
220200001124,1999-02-07,2017-02-26,Samuel,Bolle,male,White,0,380170001001005,46.913847,-96.778634,46.839506,-96.766937
220200001125,1963-03-17,2017-02-26,Christopher,Smith,male,White,0,380170009032017,46.856477,-96.829473,46.906180,-96.774842
220200001126,1994-04-02,2017-02-26,Emma,Wacker,female,White,0,380170405002127,46.819251,-96.854606,,
220200001127,1976-10-18,2017-02-26,Justin,Randall,male,White,0,380170008023004,46.870544,-96.805458,46.831803,-96.817662
220200001128,1959-07-10,2017-02-26,Amanda,Frazier,female,White,0,380170103071045,46.804118,-96.816204,46.804677,-96.848378
220200001129,1989-12-15,2017-02-26,Haley,Schiel,male,White,0,380170009041002,46.859250,-96.815120,46.804677,-96.848378
220200001130,1988-10-20,2017-02-26,Taunya,Young,female,,0,270270202022010,46.880880,-96.765105,46.862804,-96.770058
220200001131,1992-12-09,2017-02-26,Corey,Anderson,male,White,0,270270205003009,46.849344,-96.771696,46.845580,-96.815978
220200001132,1982-07-04,2017-02-26,Jesse,Brake,male,White,0,380170404003023,46.952319,-96.906089,46.839506,-96.766937
220200001133,1996-04-26,2017-02-26,Thomas,Overlie,male,White,1,380170003001019,46.902497,-96.795787,,
220200001134,1969-02-14,2017-02-26,Ryan,Lauer,male,White,0,270270302014029,46.884675,-96.312985,47.079167,-96.260833
220200001135,1994-06-23,2017-02-26,Kevin,Wick,male,White,0,380170005021014,46.887668,-96.797454,,
220200001136,1996-02-04,2017-02-26,Brandon,Mally,male,White,1,380170005022025,46.884935,-96.801966,,
220200001137,1995-04-24,2017-02-26,Corey,Hultgren,male,White,0,380170101081038,46.849208,-96.878032,46.883270,-96.763664
220200001138,1990-08-19,2017-02-26,Blanca,Diaz,female,Hispanic,0,380170103062018,46.828862,-96.811569,46.878475,-96.835067
220200001139,1998-10-30,2017-02-27,Trevor,Russell,male,White,1,380170003002004,46.895864,-96.805807,,
220200001140,1979-03-01,2017-02-27,Desiree,Raygoza,female,Hispanic,0,270270301031004,46.845513,-96.758454,46.859183,-96.846525
220200001141,1989-01-05,2017-02-27,Kalina,Kais,female,White,0,270270301043065,46.875191,-96.585797,46.877261,-96.729434
220200001144,1996-12-22,2017-02-27,Katherine,Holtz,female,White,1,380170004003009,46.891557,-96.794425,,
220200001148,1982-07-05,2017-02-27,Jace,Nelson,male,White,0,380170404002092,46.979265,-96.882200,,
220200001150,1989-01-18,2017-02-27,Demi,Thompson,female,White,0,380170103034007,46.813379,-96.836240,,
220200001153,1997-06-24,2017-02-27,Nicholas,Maxwell,,White,0,380170103051058,46.835034,-96.830983,,
220200001154,1982-12-04,2017-02-27,Aubrey,Dinges,female,White,0,270270205002013,46.857563,-96.770242,46.780244,-96.799106
220200001155,1975-02-18,2017-02-28,Saxon,Ovick,male,,0,270270301061013,46.937088,-96.770076,46.871111,-96.847796
220200001157,1950-08-17,2017-02-28,Demetric,Neuhart,male,White,0,270270301062013,46.923359,-96.749275,46.861402,-96.745703
220200001159,1996-03-19,2017-02-28,Konnor,Kedzierski,male,White,0,270270204002016,46.858965,-96.765342,,
220200001160,1994-04-11,2017-02-28,Emma,Zimmerman,female,White,0,270270204002017,46.855450,-96.764612,,
220200001161,1998-07-05,2017-02-28,Caroline,Tucker,,White,1,380170003002020,46.893188,-96.806685,,
220200001162,1958-06-10,2017-02-28,Luke,Adams,male,White,0,270270301041159,46.661601,-96.744772,,
220200001163,1994-06-30,2017-02-28,Alan,Cardenas,male,Hispanic,1,380170003002002,46.897359,-96.801023,,
220200001165,1998-10-05,2017-02-28,Brandon,Lyman-Perez,male,White,0,270270301042019,46.831255,-96.760540,46.858696,-96.789722
220200001168,1988-07-06,2017-02-28,Abby,Brooks,female,White,0,270270302011081,46.912888,-96.495069,46.883270,-96.763664
220200001169,1970-06-15,2017-02-28,Jacob,Hay,male,White,0,380170103071039,46.821603,-96.806238,46.851803,-96.808007
220200001171,1997-02-14,2017-03-01,Clayton,Younger,male,White,0,380170009031001,46.858396,-96.821158,46.853954,-96.863396
220200001172,1976-10-13,2017-03-01,Kyle,Arnold,male,White,0,270270302011061,46.941451,-96.385504,,
220200001173,1994-03-28,2017-03-01,Quaid,Morrison,male,White,0,380170005013007,46.887637,-96.785839,,
220200001175,1970-03-28,2017-03-01,Austin,Auth,male,White,0,380170004001018,46.900273,-96.790191,,
220200001177,1998-07-30,2017-03-01,Torsten,Nelson,male,White,0,380170006003115,46.878850,-96.811764,46.863183,-96.822742
220200001180,1972-10-19,2017-03-01,Natasha,Casper,female,White,0,270270205004011,46.826790,-96.774664,,
220200001181,1996-10-30,2017-03-01,Hanna,Reid,female,White,1,270270203002014,46.868790,-96.773017,,
220200001184,1979-06-29,2017-03-01,Elma,Werner,female,White,0,270270206001020,46.855847,-96.749025,,
220200001186,1997-10-08,2017-03-01,Justin,Walls,male,White,1,270270203002010,46.867739,-96.768726,,
220200001187,1965-12-01,2017-03-01,Sonora,Bryan,female,White,0,380170103051052,46.834824,-96.836376,46.869030,-96.785232
220200001189,1991-09-06,2017-03-02,Jayson,Eckert,male,,0,380170005021006,46.889307,-96.799060,46.804677,-96.848378
220200001190,1972-08-12,2017-03-02,Morgan,Lehmer,male,White,0,380170001003013,46.913396,-96.769721,46.884913,-96.785970
220200001194,1974-11-30,2017-03-02,Courtney,Foster,female,White,0,380170101081016,46.859633,-96.879637,46.879640,-96.935511
220200001196,1994-03-22,2017-03-02,Hasum,Buen,male,White,0,270270204002016,46.858965,-96.765342,,
220200001197,1974-02-26,2017-03-02,Brandon,Ward,male,White,0,380170102011003,46.865267,-96.909303,46.848649,-96.722996
220200001198,1976-03-27,2017-03-02,Conrad,Hand,male,White,0,380170102042006,46.864222,-96.896080,,
220200001199,1978-02-25,2017-03-02,Angela,Martinez,female,Native American,0,380170405002495,46.790911,-96.824846,46.763781,-96.905110
220200001204,1963-12-27,2017-03-02,Khrystal,Silco,female,White,0,270270205004006,46.830325,-96.772951,,
220200001205,1962-08-31,2017-03-02,David,Lara Garcia,,Hispanic,0,380170102042016,46.850989,-96.894354,,
220200001206,1976-04-08,2017-03-02,Jessica,Yoder,female,White,0,380170101091021,46.868124,-96.869035,,
220200001207,1986-04-20,2017-03-02,Emily,Blackman,female,White,0,380170404001083,46.888466,-97.052135,,
220200001208,1980-03-04,2017-03-03,Caden,Reina,male,White,0,270270301023033,46.882284,-96.706780,46.852750,-96.797687
220200001209,1960-05-17,2017-03-03,Brooke,Guevara,female,Hispanic,0,380170009032011,46.858133,-96.835449,,
220200001212,1996-06-26,2017-03-03,Adam,Carrick,male,,0,270270206002012,46.857533,-96.753758,46.853885,-96.797561
220200001213,1992-01-20,2017-03-03,Tyler,Bufmack,male,White,0,380170002011013,46.923239,-96.778748,46.853049,-96.799078
220200001214,1993-05-05,2017-03-03,Gavin,Bailes,male,White,1,270270204001005,46.866674,-96.755357,,
220200001215,1959-04-27,2017-03-03,Shae,Kline,male,White,0,380170101061029,46.854349,-96.844913,46.837286,-96.852875
220200001217,1996-09-14,2017-03-03,Chloe,Freedle,female,White,1,380170006004026,46.885815,-96.823639,,
220200001219,1984-07-28,2017-03-03,Zachary,Marquez,male,White,0,270270205003021,46.841181,-96.770460,46.853839,-96.797534
220200001220,1973-01-08,2017-03-03,Isabel,Carrell,female,White,0,380170008014019,46.864980,-96.784445,46.878475,-96.835067
220200001221,1993-10-22,2017-03-03,Aniesha,Rider,female,White,1,380170003002004,46.895864,-96.805807,,
220200001222,1997-02-02,2017-03-04,Hallel,South,male,White,0,380170404001072,46.897338,-97.056983,,
220200001223,1993-12-27,2017-03-04,Ian,Sylvia,male,White,0,380170008024015,46.865521,-96.818632,,
220200001224,1998-05-13,2017-03-04,Felicia,Webb,female,White,1,380170006004045,46.883443,-96.812982,,
220200001225,1976-09-27,2017-03-04,Ryan,Guyman,male,White,0,380170102032006,46.871062,-96.890636,,
220200001226,1992-12-19,2017-03-04,Skyler,Andrews,male,White,0,380170102012105,46.860290,-96.918275,,
220200001227,1989-12-31,2017-03-04,Jason,Mcentee,,White,0,380170103034012,46.812475,-96.836156,46.861424,-96.877142
220200001228,1996-04-25,2017-03-04,Kyle,Solovyev,male,White,0,380170402002260,47.115240,-97.271567,46.865905,-96.762332
220200001229,1990-03-19,2017-03-04,William,Lang,male,White,0,380170009032016,46.855902,-96.828531,46.833286,-96.825707
220200001230,1967-02-20,2017-03-04,Cole,Sherrer,male,White,0,380170405002120,46.842101,-96.869504,,
220200001231,1996-03-10,2017-03-04,Randal,Russell,male,White,1,380170003002004,46.895864,-96.805807,,
220200001232,1998-03-12,2017-03-04,Tanner,Beck,male,White,0,380170009032014,46.855953,-96.824765,46.831427,-96.827786
220200001233,1982-11-16,2017-03-04,Sierra,Dawson,female,White,0,380170103051000,46.841745,-96.837412,,
220200001234,1984-10-16,2017-03-04,Suede,Howell,male,White,0,270270204002016,46.858965,-96.765342,,
220200001236,1997-08-22,2017-03-04,Kelsi,Campain,female,White,0,380170009014003,46.853132,-96.802324,46.804677,-96.848378
220200001237,1989-03-20,2017-03-04,Austin,Hill,male,White,0,270270205002014,46.857570,-96.768791,46.874008,-96.764517
220200001239,1970-04-04,2017-03-04,Sara,Yong,female,Asian,0,270270302014007,46.884095,-96.318817,46.878814,-96.316219
220200001240,1996-11-08,2017-03-04,Briannalee,Cox,female,White,0,270270203001030,46.872237,-96.773187,46.905414,-96.775318
220200001241,1988-11-29,2017-03-04,Brandon,Stuck,male,White,0,380170010011036,46.844485,-96.801469,,
220200001242,1971-05-29,2017-03-04,Matthew,Rogers,male,White,0,380170003003010,46.962068,-96.800312,,
220200001243,1972-03-02,2017-03-04,Cameron,Ross,,,0,380170101062008,46.864101,-96.860533,,
220200001245,1996-08-11,2017-03-04,Chloe,Patterson,female,White,0,380170401001340,46.988822,-97.483750,,
220200001246,1991-01-12,2017-03-04,Corey,Kyle,male,White,0,380170404003051,46.927952,-96.869853,,
220200001247,1979-09-26,2017-03-04,Evan,Allen,male,White,0,380170404003064,46.922129,-96.864582,46.879640,-96.935511
220200001248,1969-06-04,2017-03-04,William,Swarr,male,White,0,380170102042026,46.852300,-96.894562,,
220200001250,1969-07-12,2017-03-04,Hannah,Hakimi,female,White,0,380170103061047,46.824352,-96.801512,,
220200001251,1986-07-05,2017-03-04,Piper,Kimberling,female,White,0,270270201002013,46.884386,-96.750242,,
220200001252,1986-06-11,2017-03-04,Annie,Jacobson,female,White,0,380170001002006,46.901632,-96.776096,46.875575,-96.727647
220200001253,1975-06-19,2017-03-04,Garrett,Wolter,male,,0,380170103034016,46.816058,-96.837125,46.906585,-96.774618
220200001254,1988-02-08,2017-03-04,Hannah,Nickle,female,White,0,270270302012036,46.985169,-96.234261,46.651999,-96.419597
220200001255,1972-09-06,2017-03-04,Taylor,Bustos,female,White,0,270270301031024,46.838117,-96.765435,46.907317,-96.799586
220200001256,1992-09-28,2017-03-04,Hunter,Chitwood,female,White,0,380170009013024,46.856639,-96.803805,,
220200001257,1960-08-29,2017-03-05,Claire,Cornett,female,White,0,380170001003006,46.918472,-96.771704,46.853049,-96.799078
220200001258,1985-08-25,2017-03-05,Amy,Mccaig,female,,0,380170406003004,46.650654,-97.015425,46.862890,-96.904730
220200001259,1972-12-19,2017-03-05,Mackenzie,Labesky,female,White,0,380170101072004,46.868475,-96.856933,46.889372,-96.835969
220200001260,1979-05-28,2017-03-05,Joshua,Gens,male,White,0,270270205003021,46.841181,-96.770460,46.780244,-96.799106
220200001261,1982-04-04,2017-03-05,Kyla,Erickson,female,White,0,380170405002104,46.840665,-96.871796,46.817664,-96.865835
220200001262,1966-10-19,2017-03-05,Mickey,Mccaffrey,male,White,0,380170002022021,46.910941,-96.792812,46.843529,-96.820797
220200001263,1972-03-09,2017-03-05,John,Shepherd,male,White,0,380170403001045,46.902345,-97.216653,,
220200001264,1980-09-26,2017-03-05,Austyn,Millspaugh,male,White,0,380170101072006,46.868685,-96.857618,46.865905,-96.762332
220200001266,1980-05-10,2017-03-05,Trevor Logan,Russell,male,White,0,380170405002132,46.831275,-96.859410,,
220200001267,1985-04-28,2017-03-05,Collin,Loptien,male,White,0,380170101091030,46.865234,-96.867266,46.870354,-96.900999
220200001268,1996-11-15,2017-03-05,Taylor,Mauries,male,White,1,380170005022014,46.887380,-96.806559,,
220200001269,1983-01-05,2017-03-05,Lance,Dilsaver,male,White,0,270270201003010,46.880839,-96.755091,46.852750,-96.797687
220200001270,1998-04-13,2017-03-05,Jake,Moran,male,,1,380170003002004,46.895864,-96.805807,,
220200001271,1994-03-08,2017-03-05,Stirling,Whitson,male,White,1,380170003001025,46.899334,-96.806014,,
220200001272,1995-06-20,2017-03-05,Rachel,Dodds,female,White,0,380170405002105,46.840631,-96.870210,,
220200001273,1994-02-03,2017-03-05,Logan,Sysak,male,White,0,380170101062000,46.866043,-96.851565,46.780244,-96.799106
220200001274,1996-05-09,2017-03-06,Samuel,Johnson,male,White,0,380170010011021,46.846550,-96.805484,,
220200001277,1984-06-20,2017-03-06,Brittany,Aadson,female,White,0,380170406002000,46.710245,-96.792651,46.858682,-96.845243
220200001279,1978-05-09,2017-03-06,Hung,Ho,male,Asian,0,380170001002008,46.900931,-96.778683,,
220200001281,1996-10-08,2017-03-06,Madison,Long,female,White,0,380170405002225,46.811782,-96.879381,,
220200001283,1988-04-27,2017-03-06,Justin,Miklin,male,White,0,380170103051035,46.840915,-96.856713,,
220200001284,1994-11-21,2017-03-06,Dylan,Reasoner,male,White,1,270270204001010,46.863641,-96.753871,,
220200001286,1998-10-17,2017-03-06,Riley,Davis,,White,0,380170405002449,46.794152,-96.806004,46.905414,-96.775318
220200001292,1985-10-19,2017-03-06,Steven,Mills,male,White,0,380170405001040,46.758444,-96.901319,46.838715,-96.862760
220200001294,1966-05-29,2017-03-06,Samantha,Simmon,female,White,0,380170102042053,46.860067,-96.890190,46.884913,-96.785970
220200001300,1983-08-24,2017-03-07,Samantha,Counterman,female,White,0,380170102012114,46.858435,-96.908562,46.880849,-96.783627
220200001303,1971-02-16,2017-03-07,Austin,Pletcher,male,White,0,380170102042010,46.860604,-96.894786,46.862539,-96.873050
220200001304,1983-04-03,2017-03-07,Brianne,Scott,female,White,0,380170004002007,46.898502,-96.788740,46.905142,-96.797135
220200001310,1992-03-10,2017-03-07,Mackenzie,Lillard,male,,0,380170008024004,46.863380,-96.813825,,
220200001313,1963-09-19,2017-03-07,Nathan,Fritz,male,White,0,380170003003010,46.962068,-96.800312,,
220200001318,1999-02-21,2017-03-07,Shawn,Larson,,White,1,380170006004033,46.883978,-96.821404,,
220200001322,1967-03-13,2017-03-07,Sierra,Dietz,female,White,0,380170103071043,46.804783,-96.814838,46.822609,-96.835009
220200001329,1961-07-26,2017-03-08,Star,Lambrecht IV,female,White,0,270270201002003,46.884382,-96.748718,46.831319,-96.827469
220200001330,1987-07-23,2017-03-08,Justin,Keller,male,,0,380170102041001,46.868006,-96.894753,46.848680,-96.858835
220200001331,1983-08-31,2017-03-08,Kyle,Benjamin,male,White,0,380170103071031,46.817805,-96.806313,46.831156,-96.812381
220200001332,1974-08-17,2017-03-08,Alec,Gardner,male,White,0,380170102042033,46.858262,-96.895999,46.848680,-96.858835
220200001333,1970-04-08,2017-03-08,Brenna,Scanlon,female,White,0,380170103071037,46.820841,-96.807087,46.853088,-96.797891
220200001335,1974-04-29,2017-03-08,Brady,Cirka,male,White,0,380170403002051,46.895995,-97.205546,46.876180,-97.210643
220200001336,1983-11-24,2017-03-08,Jessica,Davison,female,White,0,380170102042061,46.856849,-96.884410,46.861494,-96.876758
220200001337,1973-12-26,2017-03-08,Nicholas,Glorioso,male,,0,380170005011038,46.881655,-96.782027,46.879640,-96.935511
220200001339,1986-10-01,2017-03-08,Alexander,White,male,White,0,380170010011024,46.840391,-96.808315,,
220200001340,1988-03-22,2017-03-08,Hunter,Childers,male,White,0,380170103052015,46.843229,-96.826018,46.780244,-96.799106
220200001341,1996-08-29,2017-03-08,Tyler,Baldry,female,White,1,380170003002000,46.896142,-96.799209,,
220200001342,1998-07-13,2017-03-08,Trevin,Carter,male,White,0,380170405002002,46.843714,-96.875328,,
220200001343,1969-03-20,2017-03-09,Aaron,Durham,male,White,0,380170102012070,46.869476,-96.917086,,
220200001344,1978-04-16,2017-03-09,Taryn,Feret,female,White,0,380170008014021,46.863676,-96.786816,,
220200001345,1997-05-17,2017-03-09,Brittany,Schaefer,female,White,0,380170010021010,46.841663,-96.804395,46.907317,-96.799586
220200001346,1999-02-20,2017-03-09,Suzanne,Atteridg,female,,0,270270301023024,46.883024,-96.694457,,
220200001347,1990-06-24,2017-03-09,Jayde,Henderson,female,White,0,380170103034000,46.809788,-96.827578,46.780244,-96.799106
220200001349,1987-12-24,2017-03-10,Alexander,Parker,male,White,0,380170008013027,46.863166,-96.797487,,
220200001350,1998-05-24,2017-03-10,Kira,Gharibyar,female,White,1,380170005022008,46.889493,-96.810336,,
220200001351,1983-08-16,2017-03-10,Andrew,Redmond,male,Black,0,270270206001018,46.855788,-96.752331,,
220200001353,1993-11-26,2017-03-10,Bilal,Gregory,male,White,0,380170010021007,46.842151,-96.802340,46.804677,-96.848378
220200001355,1969-01-01,2017-03-10,Katie,Finsterwald,female,White,0,380170001002012,46.901772,-96.781855,,
220200001356,1976-11-13,2017-03-10,Holly,Pratt,female,,0,380170009043010,46.848421,-96.813951,46.780244,-96.799106
220200001357,1972-05-17,2017-03-10,Shyanne,Sweet,female,White,0,380170101091037,46.867002,-96.865595,46.862890,-96.904730
220200001358,1976-11-03,2017-03-10,Florence,Patton,female,,0,270270301022021,46.875934,-96.701482,46.861424,-96.877142
220200001359,1996-11-25,2017-03-10,Lincoln,D Silva,male,White,1,380170005022001,46.889550,-96.802954,,
220200001360,1984-05-28,2017-03-10,Gary,Elden,male,Native American,0,270270301042089,46.777155,-96.659325,,
220200001361,1986-04-29,2017-03-10,Melisa,Nguyen,female,Asian,0,380170004002010,46.898502,-96.790996,,
220200001362,1943-09-30,2017-03-10,Rebekkah,Wickstrum,female,,0,380170005011016,46.886279,-96.784316,46.858696,-96.789722
220200001363,1977-11-15,2017-03-10,Tyler,Sandquist,male,White,0,380170404001043,46.898875,-97.042006,46.875580,-97.209464
220200001364,1991-02-27,2017-03-11,Andrew,Derby,male,White,0,380170405002210,46.809708,-96.890371,,
220200001365,1972-03-01,2017-03-11,Anthony,Sanders,male,White,0,380170009043010,46.848421,-96.813951,,
220200001366,1979-01-14,2017-03-11,Sarah,Sinner,female,White,0,270270202022013,46.880869,-96.763497,,
220200001367,1956-01-17,2017-03-11,Tharyn,Lefever,male,White,0,270270302012109,46.938596,-96.178997,,
220200001368,1987-11-19,2017-03-11,Travis,Wheeler,male,White,0,380170009042027,46.852752,-96.828433,,
220200001369,1998-05-09,2017-03-11,Erin,Robinson,female,White,0,380170103034020,46.813255,-96.831475,46.846044,-96.816618
220200001370,1985-02-07,2017-03-11,Andrew,Carlson,male,White,0,380170403002052,46.896642,-97.209438,,
220200001371,1995-12-03,2017-03-11,Kimberly,Gaucher,female,White,1,380170003002003,46.896530,-96.801824,,
220200001372,1973-12-31,2017-03-11,Shelley,Knese,female,White,0,380170102012104,46.861136,-96.915649,,
220200001374,1943-06-26,2017-03-11,Dean,Shinkle,male,,0,380170010022059,46.833368,-96.798186,,
220200001375,1994-08-15,2017-03-11,Reginald,Reaves,male,Black,1,380170004003002,46.893972,-96.794422,,
220200001376,1976-10-25,2017-03-11,Zachary,Markowitz,male,,0,380170101072006,46.868685,-96.857618,46.862890,-96.904730
220200001377,1989-04-23,2017-03-11,Trent,Neel,male,,0,380170001001013,46.910286,-96.778704,46.869030,-96.785232
220200001378,1980-01-14,2017-03-11,Salena,Kollath,female,White,0,380170403002072,46.894386,-97.211303,46.906420,-97.208857
220200001379,1995-06-09,2017-03-11,Trent,Hovenkamp,male,,1,380170005022017,46.888139,-96.809808,,
220200001380,1972-04-13,2017-03-11,Jesus,Gutierrez,,Hispanic,0,270270202022004,46.880334,-96.761872,46.870514,-96.819183
220200001381,1975-07-16,2017-03-11,Shania,Butcher,female,Native American,0,270270302011117,46.868067,-96.515831,,
220200001382,1958-08-19,2017-03-11,Boyd,Knapp,male,White,0,380170102042049,46.850956,-96.902849,46.850569,-96.864695
220200001383,1996-09-30,2017-03-11,Jacob,Larson,male,White,0,380170005021014,46.887668,-96.797454,46.830806,-96.886639
220200001384,1994-08-04,2017-03-11,Anthony,Cure,,White,1,380170003002004,46.895864,-96.805807,,
220200001385,1972-08-15,2017-03-11,Czeslaw,Joseph,,White,0,380170103061048,46.825464,-96.797368,46.866951,-96.788305
220200001386,1977-08-18,2017-03-12,Brandon,Daly,male,White,0,380170103062018,46.828862,-96.811569,46.859029,-96.846279
220200001387,1954-06-20,2017-03-12,Christopher,Todd,male,White,0,380170002013001,46.918497,-96.780540,,
220200001388,1996-11-28,2017-03-12,Cregory,Townsend,male,Black,0,380170101082021,46.858744,-96.868336,46.862201,-96.853881
220200001389,1952-10-06,2017-03-12,Brandon,Lyon,male,White,0,380170009042016,46.848172,-96.829244,46.830919,-96.819179
220200001390,1994-09-05,2017-03-12,Trey,Matez,male,White,1,380170004003002,46.893972,-96.794422,,
220200001391,1967-01-23,2017-03-12,Cameron,Reynolds,male,White,0,380170005011010,46.887627,-96.780524,46.873945,-96.781708
220200001392,1989-08-02,2017-03-12,Patrick,Mcwain,male,White,0,270270302014013,46.888495,-96.287078,,
220200001393,1969-09-04,2017-03-12,Hannah,Burton II,female,White,0,380170102012070,46.869476,-96.917086,,
220200001394,1997-06-03,2017-03-12,Nikolaus,Driscoll,male,White,0,380170103031017,46.824386,-96.827262,,
220200001395,1963-07-27,2017-03-12,Dallas,Mcelravy,male,,0,380170405002273,46.828287,-96.918385,46.831710,-96.817859
220200001396,1986-03-24,2017-03-12,Evan,Bradley,male,White,0,380170405002458,46.793959,-96.820833,,
220200001397,1997-10-20,2017-03-12,Carrie,Combs,female,White,1,270270203002010,46.867739,-96.768726,,
220200001398,1967-01-21,2017-03-12,Joshua,Hay,male,White,0,270270301031021,46.840907,-96.759323,46.780244,-96.799106
220200001399,1972-10-22,2017-03-12,Craigan,King,male,White,0,270270206004025,46.848156,-96.759605,46.867550,-96.758349
220200001401,1966-08-17,2017-03-12,Ian,Vaughan,male,White,0,380170405002347,46.810754,-96.863928,46.862890,-96.904730
220200001402,1978-12-17,2017-03-12,Bridget,Harmon,female,White,0,380170403003079,47.013943,-97.250167,46.883270,-96.763664
220200001403,1983-10-20,2017-03-12,Andrew,Sebben,male,White,0,380170405002269,46.826571,-96.908458,46.839332,-96.892079
220200001404,1998-08-29,2017-03-12,Maxwell,Pedersen,male,White,1,380170003001019,46.902497,-96.795787,,
220200001405,1958-08-21,2017-03-12,Jessica,Davis,female,White,0,380170103052024,46.834630,-96.827077,46.780244,-96.799106
220200001406,1968-10-26,2017-03-12,Courtney,Rigali,female,White,0,270270301031023,46.841043,-96.764290,46.853049,-96.799078
220200001407,1991-10-15,2017-03-12,Bethany,Todhunter,female,,0,380170101072004,46.868475,-96.856933,,
220200001408,1992-09-22,2017-03-13,Michael,Wagner,male,White,0,380170008023012,46.867295,-96.807709,,
220200001409,1986-03-21,2017-03-13,Christopher,Bolton,male,Black,0,380170004004005,46.893845,-96.789215,,
220200001410,1995-02-19,2017-03-13,Leshaun,Mehert Ab,male,Black,0,270270301031036,46.833506,-96.760400,,
220200001411,1960-03-23,2017-03-13,Jeffrey,Spielman,male,White,0,380170006002028,46.871246,-96.814641,46.907317,-96.799586
220200001412,1971-10-19,2017-03-13,Richard,Guy,male,White,0,380170010021003,46.841136,-96.800289,46.878346,-96.783859
220200001414,1978-01-23,2017-03-13,Michael,Morris,male,White,0,380170101072004,46.868475,-96.856933,46.861092,-96.829429
220200001415,1994-09-16,2017-03-13,Denie,Scalfri,female,White,1,380170003002004,46.895864,-96.805807,,
220200001416,1973-06-13,2017-03-14,Chanel,Mckiernan,female,White,0,380170404002082,46.983121,-96.880144,,
220200001417,1986-08-04,2017-03-14,Michelle,Ramos,female,,0,380170010021010,46.841663,-96.804395,,
220200001420,1999-01-13,2017-03-14,Rebecca,Perry,,White,0,270270302021042,46.648706,-96.417857,,
220200001422,1998-05-20,2017-03-14,Olivia,Sparn,female,White,0,380170405002411,46.799918,-96.800477,,
220200001424,1968-07-21,2017-03-15,Mason,Johnson,male,White,0,380170401002066,46.927002,-97.566131,46.897753,-96.802437
220200001425,1994-09-16,2017-03-15,Jason,Beuning,male,White,1,270270204001005,46.866674,-96.755357,,
220200001426,1959-10-31,2017-03-15,Jon,Paulson,male,White,0,380170406003033,46.648079,-97.012193,46.831437,-96.827593
220200001428,1987-10-17,2017-03-15,Miranda,Leonard,female,White,0,380170002011017,46.920436,-96.782401,46.912086,-96.787399
220200001432,1979-02-23,2017-03-15,Zachary,Salazar,male,White,0,380170009031004,46.859927,-96.821609,46.878475,-96.835067
220200001434,1985-05-06,2017-03-15,Ryan,Schult,male,White,0,380170003003064,46.936882,-96.792596,46.861411,-96.876842
220200001435,1995-04-21,2017-03-15,Alexandra,Marsh,female,White,1,270270204001005,46.866674,-96.755357,,
220200001437,1989-11-16,2017-03-15,Christopher,Sexton,male,,0,380170406002143,46.637477,-96.894445,46.853885,-96.797560
220200001438,1973-12-08,2017-03-15,Sarah,Dixon,female,White,0,380170102013033,46.870724,-96.911684,46.906585,-96.774618
220200001439,1963-05-31,2017-03-15,Alison,Revis,female,,0,380170102042034,46.858935,-96.898344,,
220200001441,1984-01-14,2017-03-15,Kayla,Davis,female,Black,0,380170405002280,46.821318,-96.907865,46.897753,-96.802437
220200001442,1995-10-28,2017-03-15,Jessica,Carrillo,female,Hispanic,1,380170003001019,46.902497,-96.795787,,
220200001443,1964-09-09,2017-03-15,Thomas,Colten,male,White,0,380170010013009,46.838339,-96.805648,46.839486,-96.766994
220200001444,1967-07-21,2017-03-16,Shane,Eddy,male,White,0,380170103071045,46.804118,-96.816204,,
220200001445,1998-11-08,2017-03-16,Katelynn,Rabbio,,White,0,380170102042041,46.863168,-96.888732,46.892483,-96.802186
220200001446,1976-01-17,2017-03-16,Justin,Wolsleben,male,White,0,380170405002188,46.816399,-96.874038,46.817706,-96.864764
220200001448,1991-04-16,2017-03-16,Sarah,Cole,female,White,0,380170103033003,46.823630,-96.821047,46.833688,-96.820511
220200001450,1990-09-13,2017-03-16,Seth,Dreher,male,White,0,380170406001159,46.760244,-97.242950,46.848638,-96.901820
220200001451,1970-12-06,2017-03-16,Matthew,Hickson,male,White,0,270270301031023,46.841043,-96.764290,46.884544,-96.787065
220200001452,1999-01-21,2017-03-16,Katherine,Walker-Smith,female,Black,0,380170103031000,46.826115,-96.822162,46.843040,-96.820664
