id,birth_date,start_date,first_name,last_name,sex,ethnicity,student,home_block,home_lat,home_lon,vehicle_make,vehicle_model,vehicle_year,vehicle_color,vehicle_grand,vehicle_noir,vehicle_elite,rides,stars
220200001472,1971-10-27,2017-03-17,Tyler,Davis,male,White,0,380170406001104,46.875974,-96.774033,Volkswagen,Routan,2010,silver,1,0,0,50,208
220200001474,1978-10-18,2017-03-18,Blake,Paden,male,White,0,380170401003221,46.893686,-96.849602,Honda,Accord,2002,white,0,0,0,32,105
220200001518,1989-04-07,2017-03-19,Ty,Zepeda Benavides,male,White,0,270270206001010,46.984946,-97.335459,Chevrolet,Malibu,2007,blue,0,0,0,2,7
220200001522,1994-01-05,2017-03-19,Stephen,Gordon,male,White,1,270270204001005,46.920795,-97.674931,Subaru,Forester,2009,yellow,0,0,0,21,79
220200001525,1994-02-11,2017-03-19,Austin,Schmidt,male,White,1,380170003001019,46.858950,-96.863065,Audi,S4,2007,red,0,0,0,12,50
220200001545,1982-03-24,2017-03-20,Calvin,Barth,male,White,0,380170102032014,46.881344,-96.803881,Volvo,S80,2014,black,0,1,0,21,99
220200001547,1992-01-17,2017-03-20,Johnathan,Eads,male,White,0,380170102041008,46.826505,-96.806295,INFINITI,QX80,2015,brown,1,0,0,47,207
220200001548,1997-09-29,2017-03-20,Andrew,Van Laar,male,White,0,380170101082025,46.810436,-96.810136,Hyundai,Elantra,2013,white,0,0,0,45,195
220200001551,1978-09-12,2017-03-20,Peter,Watkins,male,White,0,380170010011013,46.845471,-96.810615,Kia,K900,2015,black,0,1,0,0,0
220200001552,1991-11-26,2017-03-20,Ryan,Shoeman,,White,0,270270301032000,46.863651,-96.750091,Ford,Expedition,2014,black,1,1,1,122,542
220200001555,1978-05-22,2017-03-20,Matthew,Warren,male,White,0,270270302022054,46.653887,-96.419316,Jeep,Grand Cherokee,2010,black,0,0,0,0,0
220200001557,1988-06-22,2017-03-20,Markus,Mater,male,White,0,380170002013006,46.820212,-96.856509,Hyundai,Sonata,2007,green,0,0,0,39,159
220200001565,1995-08-22,2017-03-21,Kelsie,Roncevich,female,White,0,270270301031004,46.845513,-96.758454,Toyota,Avalon Hybrid,2017,black,0,1,0,0,0
220200001566,1995-09-22,2017-03-21,Drake,Fortik,male,,0,380170005021043,46.891557,-96.794425,Dodge,Journey,2016,green,1,0,0,72,293
220200001575,1992-02-23,2017-03-21,Daniel,Meyer,male,White,0,270270204002008,47.237408,-97.004059,Cadillac,DeVille,2002,silver,0,0,0,40,152
220200001577,1993-08-01,2017-03-21,Austin,Sharp,male,White,1,380170003002004,46.816002,-96.821665,INFINITI,QX,2013,blue,1,0,0,35,157
220200001578,1991-04-22,2017-03-21,Adrian,Geisz,male,White,0,380170103051026,46.935469,-96.831332,Chrysler,300,2010,green,0,0,0,95,399
220200001579,1978-04-02,2017-03-21,Andrew,Heartz,male,,0,380170002021009,46.875463,-96.842304,Mazda,3,2007,red,0,0,0,24,100
220200001583,1970-06-23,2017-03-22,Connor,Leach,male,White,0,270270203003011,46.838851,-96.753812,GMC,Terrain,2011,black,0,0,0,29,124
220200001584,1998-10-29,2017-03-22,Jonathon,Wagoner,male,White,1,380170003002004,46.780244,-96.799106,Ford,Edge,2012,green,0,0,0,59,253
220200001585,1974-01-29,2017-03-22,Guy,Keegan,male,White,0,270270203001049,46.905147,-97.213964,Nissan,Altima,2006,brown,0,0,0,55,227
220200001586,1968-08-15,2017-03-22,Jenny,Daly,female,Asian,0,380170008014018,46.863206,-96.784672,Lincoln,MKZ,2017,black,0,1,0,0,0
220200001587,1996-07-13,2017-03-22,Stephen,Eggert,male,White,1,380170003001019,46.902497,-96.795787,Lincoln,LS,2006,silver,0,0,0,0,0
220200001588,1995-12-26,2017-03-22,Cole,Shotwell,male,White,1,380170003002004,46.895864,-96.805807,Toyota,Avalon Hybrid,2014,black,0,1,0,0,0
220200001591,1979-10-10,2017-03-22,Cameron,Zimmerman,male,White,0,380170007002006,46.665669,-96.813850,Ford,Fusion,2011,white,0,0,0,16,69
220200001592,1990-07-23,2017-03-22,Hannah,Finley,female,White,0,380170010012020,46.869030,-96.785232,Ford,Focus,2004,blue,0,0,0,122,477
220200001596,1994-09-26,2017-03-22,Andrew,Saylor,male,White,0,380170103051026,46.877219,-96.579158,Volkswagen,Phaeton,2006,black,0,0,0,71,284
220200001598,1977-05-14,2017-03-22,Jenner,Hendrix,male,White,0,270270206004025,46.882436,-96.826793,Ford,Explorer,2009,gray,1,0,0,86,356
220200001603,1980-09-05,2017-03-22,Jack,Hutcheon,male,White,0,380170010021007,46.644051,-96.404921,Kia,Amanti,2009,yellow,0,0,0,44,163
220200001607,1969-02-09,2017-03-22,Nicholas,Kilton,male,White,0,270270201001010,46.816764,-96.863573,Ford,Explorer,2014,brown,1,0,0,94,399
220200001608,1954-12-14,2017-03-22,Dominick,Montiel,male,White,0,380170103061048,46.815198,-96.889268,Ford,Escape,2002,brown,0,0,0,19,77
220200001614,1985-02-03,2017-03-22,Austin,Crowe,male,White,0,380170008025018,46.862578,-96.830577,Toyota,Avalon Hybrid,2016,black,0,1,0,77,341
220200001615,1998-11-05,2017-03-23,Kevin,Skinner,male,White,0,380170101061062,46.820845,-96.826542,GMC,Yukon,2013,black,1,1,1,160,719
220200001618,1984-11-01,2017-03-23,Robert,Stoian,male,White,0,380170405002534,46.633395,-97.001355,Jeep,Grand Cherokee,2010,blue,0,0,0,116,475
220200001620,1996-12-07,2017-03-23,Quinten,Smerker,male,White,1,270270204001007,46.863651,-96.750091,Toyota,Avalon,2015,black,0,1,0,0,0
220200001621,1996-01-15,2017-03-23,Michael,Boswell,male,White,0,270270205002009,46.805027,-96.827579,Dodge,Durango,2003,gray,1,0,0,140,542
220200001625,1983-01-16,2017-03-23,Jacob,Baur,male,White,0,380170102013020,46.830463,-96.907291,Dodge,Avenger,2014,black,0,0,0,30,135
220200001628,1975-11-27,2017-03-23,Austin,Polland,male,,0,380170101091018,46.871146,-96.693046,Ford,Focus,2006,black,0,0,0,46,187
220200001634,1987-04-07,2017-03-23,Gary,Lundberg,male,White,0,380170008022009,46.864468,-96.802517,Lexus,LX 470,2002,blue,1,0,0,0,0
220200001638,1980-10-15,2017-03-23,Riley,Van Loo,male,White,0,380170403002052,46.896642,-97.209438,Toyota,Prius,2013,red,0,0,0,0,0
220200001639,1996-08-03,2017-03-24,Jacob,St Louis,male,White,0,380170005021020,46.877026,-96.706649,Kia,Optima,2011,black,0,0,0,25,106
220200001642,1997-08-10,2017-03-24,Austin,Hays,male,White,0,380170010013006,46.838514,-96.804670,GMC,Terrain,2014,black,0,0,0,0,0
220200001643,1970-03-25,2017-03-24,Kourteney,Bingham,female,White,0,380170005014003,46.913584,-96.780631,GMC,Yukon XL,2015,black,1,1,1,94,413
220200001644,1966-07-03,2017-03-24,Merle,Vie,male,White,0,270270302014005,46.832393,-96.802527,Toyota,Avalon,2016,black,0,1,0,175,805
220200001645,1971-08-01,2017-03-24,Austin,Marshall,male,White,0,380170001002016,47.111113,-97.389120,Chrysler,PT Cruiser,2003,white,0,0,0,46,186
220200001646,1964-07-31,2017-03-24,Alexander,Sieminski,male,White,0,380170102032009,46.863461,-96.854762,Subaru,Tribeca,2013,green,1,0,0,20,90
220200001649,1985-04-14,2017-03-24,Jacob,Elliott,male,,0,380170101062093,46.824326,-96.910778,Cadillac,Escalade,2015,blue,1,0,0,32,150
220200001650,1988-11-06,2017-03-24,Nicholas,Henning,male,White,0,380170010011035,46.895864,-96.805807,Acura,MDX,2015,black,1,1,1,79,348
220200001651,1994-11-19,2017-03-24,Zachary,Kitzis,male,White,1,380170004003005,46.859410,-96.270383,Ford,Escape,2011,blue,0,0,0,12,54
220200001653,1987-04-22,2017-03-24,Ethan,Gallagher,male,White,0,270270301031016,46.811552,-96.811468,GMC,Envoy,2009,brown,0,0,0,19,70
220200001654,1999-01-15,2017-03-24,Jacob,Stongle,male,White,0,380170004004005,46.897630,-96.768625,Acura,MDX,2002,black,1,0,0,38,150
220200001655,1957-03-11,2017-03-24,James,Anderson,male,White,0,270270202021002,46.885665,-96.844987,Ford,Explorer,2002,white,1,0,0,47,186
220200001656,1996-11-28,2017-03-24,Dillion,Jost,male,White,1,380170005022016,46.861136,-96.915649,Chrysler,300,2015,black,0,1,0,66,298
220200001658,1974-02-14,2017-03-24,Evan,Labarrie,male,White,0,270270302022044,46.652830,-96.405612,GMC,Yukon XL,2017,black,1,1,1,0,0
220200001659,1988-01-26,2017-03-24,Jake,Ammon,male,,0,380170103031015,46.823550,-96.831939,Mercury,Mountaineer,2003,silver,1,0,0,0,0
220200001660,1996-01-17,2017-03-24,Zachary,Currie,male,White,1,380170003002002,46.843238,-96.882041,BMW,X5,2003,gray,1,0,0,15,58
220200001661,1965-04-16,2017-03-24,Courtney,Seymour,female,White,0,380170008021006,46.861092,-96.829429,Toyota,Highlander,2007,yellow,1,0,0,144,508
220200001665,1997-10-22,2017-03-24,Charley,Anderson,male,White,0,380170405002360,46.884155,-96.843655,Nissan,Altima,2015,gray,0,0,0,77,324
220200001666,1997-03-01,2017-03-24,Kevin,Meier,male,,1,380170003002004,46.845387,-96.820335,BMW,5 Series,2006,white,0,0,0,80,332
220200001667,1980-04-11,2017-03-24,Paris,Koch,male,White,0,270270301022016,46.854356,-96.761511,Chrysler,Town and Country,2014,silver,1,0,0,42,191
220200001670,1971-08-31,2017-03-25,Christopher,Hathaway,male,,0,270270301021007,46.922337,-96.820208,Kia,Sedona,2005,white,1,0,0,71,271
220200001674,1965-09-09,2017-03-25,Sean,Mondragon,male,White,0,380170005014002,46.889452,-96.792941,Toyota,Highlander,2007,blue,1,0,0,0,0
220200001681,1996-10-20,2017-03-25,Tj,Romine,female,White,1,380170006004045,46.885665,-96.844987,Hyundai,Equus,2015,black,0,1,0,146,660
220200001706,1985-08-25,2017-03-26,Connor,Parker,male,Native American,0,380170405002514,46.842567,-96.765237,INFINITI,QX,2013,black,1,1,1,170,737
220200001728,1967-11-19,2017-03-27,Isaac,Koeppen,male,White,0,380170009012004,46.817664,-96.865835,Mercury,Milan,2010,red,0,0,0,23,94
220200001733,1996-12-29,2017-03-27,Tia,Yost,female,White,1,380170003002000,46.633395,-97.001355,Honda,Odyssey,2008,black,1,0,0,58,235
220200001742,1992-02-06,2017-03-28,Daniel,Ashbach-Sladek,male,White,0,380170405002094,46.851521,-96.860029,Audi,A4,2005,gray,0,0,0,53,220
220200001748,1997-11-06,2017-03-28,Rebecca,States,female,White,0,380170103032036,47.078546,-96.828542,Dodge,Dart,2015,white,0,0,0,45,194
220200001756,1979-08-25,2017-03-29,Requal,Green,female,Native American,0,380170002022013,46.828738,-96.802252,Ford,Expedition,2013,black,1,1,1,24,104
220200001762,1993-05-11,2017-03-29,Wyatt,Gallamore,male,White,0,380170101062016,46.936882,-96.792596,Ford,Focus,2008,blue,0,0,0,31,129
220200001763,1982-08-30,2017-03-29,Dakotah,Flinner,male,White,0,380170009033016,46.665460,-97.042973,Audi,A4,2011,yellow,0,0,0,59,204
220200001765,1983-12-16,2017-03-29,William,Sterling,male,Black,0,380170405002422,46.861229,-96.817155,Ford,Expedition,2017,black,1,1,1,14,67
220200001767,1969-07-15,2017-03-30,Christopher,Wasson,male,White,0,380170401003178,46.694677,-97.356727,Hyundai,Equus,2013,black,0,1,0,0,0
220200001768,1982-01-29,2017-03-30,Madison,Grandy,female,White,0,380170010011031,46.828582,-96.822884,Chevrolet,Malibu,2007,blue,0,0,0,43,166
220200001769,1984-04-24,2017-03-30,Austin,Davis,male,,0,380170101062020,46.863270,-96.855014,Honda,Odyssey,2009,silver,1,0,0,0,0
220200001771,1976-09-04,2017-03-30,Daniel,Todd,male,White,0,380170008011020,46.849486,-96.766403,Chevrolet,Impala,2004,gray,0,0,0,52,198
220200001772,1978-11-05,2017-03-30,Nathan,Duell,male,White,0,380170405002124,46.857198,-96.851805,Chevrolet,Tahoe Hybrid,2009,black,1,0,0,39,172
220200001774,1979-07-09,2017-03-30,Trevor,Cox,male,White,0,270270301023022,46.654238,-97.261469,Hyundai,Equus,2016,black,0,1,0,88,403
220200001775,1996-07-26,2017-03-30,Vladislav,Madson,male,White,1,380170003002037,46.885665,-96.844987,Toyota,Camry,2014,blue,0,0,0,3,14
220200001776,1965-03-02,2017-03-30,Brandon,Threlkeld,,White,0,380170009043003,46.840510,-96.786405,Chevrolet,Traverse,2013,white,1,0,0,50,224
220200001778,1988-05-22,2017-03-30,Raven,Buck,female,White,0,380170102033009,46.883156,-96.312188,Toyota,Avalon,2013,black,0,1,0,25,109
220200001779,1991-01-21,2017-03-30,Darrick,Gingles,male,White,0,380170009014004,46.922337,-96.820208,Toyota,Prius,2002,silver,0,0,0,76,269
220200001781,1987-05-31,2017-03-30,Nicholas,West,male,White,0,380170005021003,46.853834,-96.798273,Ford,Expedition,2016,black,1,1,1,116,522
220200001783,1989-08-02,2017-03-30,Neil,Beck,male,White,0,380170103051035,46.893686,-96.849602,Chevrolet,Cruze,2014,silver,0,0,0,9,36
220200001785,1977-10-25,2017-03-30,Austin,Van Dinter,male,White,0,270270301031034,46.831319,-96.827469,Nissan,Altima,2017,gray,0,0,0,7,26
220200001786,1975-02-14,2017-03-30,Molly,Fugleberg,female,White,0,270270301022023,47.013592,-96.974904,Honda,Pilot,2016,green,1,0,0,43,195
220200001789,1985-11-27,2017-03-30,Thomas,Sherman,male,White,0,380170101091002,46.906180,-96.774842,Nissan,Rogue,2009,silver,0,0,0,59,243
220200001810,1984-09-01,2017-04-01,William,Helzer,male,White,0,380170101082046,46.939818,-96.762986,Honda,Odyssey,2013,silver,1,0,0,80,362
220200001816,1971-06-25,2017-04-01,Mark,Dickman,,White,0,380170002013000,46.874683,-96.799118,Chevrolet,Suburban,2002,white,1,0,0,29,123
220200001862,1989-09-19,2017-04-02,Damion,Danner,male,Black,0,380170009042010,46.658008,-96.406672,BMW,X5,2014,black,1,1,1,131,578
220200001866,1978-06-18,2017-04-02,Matthew,Martin,male,White,0,380170405002347,46.810754,-96.863928,Ford,Escape,2012,blue,0,0,0,0,0
220200001876,1989-05-07,2017-04-03,Brendon,Root,male,White,0,380170006002023,46.873398,-96.817422,Jeep,Grand Cherokee,2012,red,0,0,0,0,0
220200001891,1999-02-10,2017-04-04,Deidra,Williams,female,White,0,380170103051000,46.858990,-96.845406,Chevrolet,Tahoe,2013,black,1,1,1,85,370
220200001893,1983-06-16,2017-04-05,Sarah,Chamberlain,,White,0,380170102032011,46.880229,-96.793454,Toyota,Highlander,2003,red,1,0,0,5,20
220200001900,1967-05-08,2017-04-05,Kirby,Long,female,White,0,380170001002017,46.875706,-96.625050,Kia,Sedona,2007,black,1,0,0,29,124
220200001902,1996-11-04,2017-04-06,Katrina,Forrester,female,White,1,380170003001025,46.738727,-96.742190,Toyota,Prius,2007,gray,0,0,0,19,74
220200001906,1997-07-04,2017-04-06,Easton,Sauer,male,White,1,270270204001009,46.893686,-96.849602,Kia,Optima,2008,red,0,0,0,6,25
220200001908,1992-03-27,2017-04-06,Anna,Gall,female,,0,270270205002005,46.859331,-96.774379,INFINITI,QX80,2015,black,1,1,1,0,0
220200001909,1985-03-23,2017-04-06,Logan,Korenek,,White,0,380170010011031,46.844332,-96.812994,Toyota,RAV4,2009,brown,0,0,0,0,0
220200001911,1978-07-03,2017-04-06,Richard,Ruppelius,male,White,0,380170405002094,46.878086,-96.720648,GMC,Envoy XL,2005,black,0,0,0,22,90
220200001914,1998-04-23,2017-04-06,Christopher,Tartz,male,White,1,380170003001019,46.879427,-96.788713,GMC,Yukon,2015,black,1,1,1,43,188
220200001915,1995-03-10,2017-04-06,Jordan,Smith,male,White,0,270270301031015,46.839096,-96.798380,Chevrolet,Malibu,2011,red,0,0,0,24,103
220200001916,1985-04-23,2017-04-06,Gregory,Maynard,male,White,0,380170005021043,46.757801,-96.907240,Ford,Expedition,2014,black,1,1,1,101,464
220200001921,1980-03-21,2017-04-07,Moriah,Yawger,female,White,0,380170103033004,47.081735,-96.261184,Mercedes-Benz,S-Class,2011,black,0,0,0,3,13
220200001922,1977-01-24,2017-04-07,Jordan,Manley,male,White,0,270270205003012,46.862490,-96.870705,Chevrolet,Suburban,2017,black,1,1,1,22,104
220200001923,1981-04-17,2017-04-07,Taylor,Harrison,male,White,0,380170008022010,46.864473,-96.800186,BMW,X5,2015,black,1,1,1,0,0
220200001930,1996-01-17,2017-04-07,Kendra,Bowen,,,0,380170005012009,46.818075,-96.795723,Ford,Expedition,2016,black,1,1,1,22,104
220200001932,1995-02-22,2017-04-07,Spencer,Swisher,,,0,380170010011030,46.871111,-96.847796,Subaru,Outback,2004,silver,0,0,0,22,85
220200001933,1995-08-07,2017-04-07,Deidra,Fierro,female,Hispanic,0,380170101082063,46.849645,-96.872128,Nissan,Sentra,2002,gray,0,0,0,0,0
220200001934,1993-12-11,2017-04-07,Chander,Baker,male,White,1,270270204001010,46.863641,-96.753871,Dodge,Journey,2009,silver,1,0,0,0,0
220200001979,1996-05-18,2017-04-09,Alexandra,Wann,female,White,0,270270205002014,46.663171,-96.803912,Kia,Sorento,2012,silver,0,0,0,30,120
220200001998,1993-04-24,2017-04-10,Timothy,Fair,male,White,1,380170003002004,46.709337,-97.167855,Subaru,Outback,2016,gray,0,0,0,12,60
220200001999,1976-11-28,2017-04-10,Owen,Drake,male,White,0,380170405002348,46.810716,-96.859339,Ford,Focus,2005,gray,0,0,0,0,0
220200002000,1987-10-01,2017-04-10,Jason,Frisch,male,White,0,380170103051002,46.838193,-96.835437,Honda,Accord,2011,silver,0,0,0,0,0
220200002002,1981-02-11,2017-04-10,Carson,Plunket,male,White,0,270270206001008,46.835120,-96.765657,Chevrolet,Suburban,2014,silver,1,0,0,23,91
220200002005,1998-08-09,2017-04-10,Andrew,Tracy,male,White,1,380170003001019,46.902497,-96.795787,Nissan,Sentra,2011,white,0,0,0,0,0
220200002008,1961-04-02,2017-04-11,Taylor,Mackin,male,White,0,380170004004005,46.893199,-96.800918,Mitsubishi,Lancer,2002,brown,0,0,0,14,49
220200002010,1967-08-15,2017-04-11,Lukas,Miller,male,White,0,380170010012031,46.834720,-96.812315,Ford,Expedition,2014,black,1,1,1,0,0
220200002011,1991-07-25,2017-04-11,Christopher,Tuttle,,White,0,380170010011031,46.829992,-96.828994,GMC,Envoy,2004,gray,0,0,0,5,19
220200002012,1980-11-28,2017-04-11,Jakob,Eby,male,,0,270270301023011,46.889786,-96.766539,Toyota,Highlander,2010,silver,1,0,0,11,43
220200002013,1991-02-01,2017-04-11,Adam,Starkey,male,White,0,270270301032000,46.879752,-96.788142,Kia,Sorento,2015,white,0,0,0,36,158
220200002018,1959-06-24,2017-04-11,Amanda,Cole,female,White,0,380170009011014,46.863139,-96.849979,Nissan,Rogue,2016,silver,0,0,0,29,125
220200002020,1985-01-30,2017-04-11,Kellcie,Schneider,female,White,0,380170403001012,46.633395,-97.001355,Chevrolet,Impala,2010,red,0,0,0,6,23
220200002021,1997-10-17,2017-04-11,Mason,Mills,male,White,0,380170405002450,46.866043,-96.851565,Lincoln,MKZ,2016,black,0,1,0,10,49
220200002022,1994-10-02,2017-04-11,Brandon,Bradley,male,White,0,270270301023023,46.871109,-96.767276,Chevrolet,Impala,2005,brown,0,0,0,12,50
220200002023,1956-05-12,2017-04-11,Declan,Tilley,male,White,0,270270301021023,46.820384,-96.802926,Toyota,Corolla,2013,brown,0,0,0,13,58
220200002024,1995-08-14,2017-04-11,Samuel,Nelson,male,,0,380170009033013,46.879279,-96.573955,Ford,Fusion,2006,blue,0,0,0,6,28
220200002025,1995-09-01,2017-04-11,Daemin,Hostetter,male,White,1,380170006004051,46.829358,-96.725919,Hyundai,Elantra,2003,black,0,0,0,10,45
220200002026,1995-11-13,2017-04-11,Parker,Kulp,male,White,0,380170009013020,46.653878,-96.417861,Kia,Optima,2010,white,0,0,0,7,34
220200002028,1983-09-11,2017-04-11,James,Graner,male,White,0,380170101062042,46.859323,-96.856529,Ford,Focus,2002,silver,0,0,0,0,0
220200002029,1986-06-06,2017-04-11,Francesca,Vonwiller,female,White,0,380170101082027,46.884155,-96.843655,Honda,Accord,2015,black,0,0,0,15,70
220200002030,1990-02-16,2017-04-11,Alexander,Sherrell,male,White,0,270270201001005,46.893686,-96.849602,Nissan,Quest,2006,red,1,0,0,2,6
220200002031,1959-05-22,2017-04-11,Scott,Adams,male,White,0,380170102011018,46.753157,-96.484716,Ford,Expedition,2016,black,1,1,1,33,145
220200002036,1997-03-19,2017-04-11,Andrew,Brewer,male,White,1,270270204001006,46.862548,-96.884806,Acura,TL,2005,yellow,0,0,0,15,61
220200002038,1991-05-24,2017-04-11,Zerek,Corbin,male,Black,0,380170008012015,46.866281,-96.792997,Ford,Explorer,2008,white,1,0,0,0,0
220200002040,1972-07-12,2017-04-11,Hunt,Brownson,male,White,0,380170010012015,46.887607,-96.749445,GMC,Terrain,2016,blue,0,0,0,12,46
220200002041,1979-03-07,2017-04-11,Michael,Delohery,male,White,0,380170009013004,46.876788,-96.789257,Volkswagen,Jetta,2012,silver,0,0,0,78,337
220200002044,1988-08-28,2017-04-11,Ashley,Aragon,female,White,0,380170008023018,46.848576,-96.816175,Dodge,Dart,2015,black,0,0,0,8,34
220200002045,1992-09-01,2017-04-11,Ruben,Pasillas,male,Hispanic,0,270270201003009,46.845387,-96.820335,Mercedes-Benz,GL-Class,2009,blue,1,0,0,41,165
220200002046,1995-09-16,2017-04-12,Yassir,Mask,male,White,0,380170103051025,46.884155,-96.843655,Ford,Escape,2005,silver,0,0,0,6,27
220200002048,1990-03-27,2017-04-12,Patrick,Huff,male,White,0,380170005021001,46.889718,-96.794956,Acura,MDX,2007,black,1,0,0,0,0
220200002053,1987-08-23,2017-04-12,Jacob,Ewan,male,White,0,380170103051026,46.839052,-96.833338,Kia,Sorento,2016,silver,0,0,0,0,0
220200002054,1983-08-17,2017-04-12,Caris,Perez-Paine,female,White,0,270270205002001,46.853885,-96.797561,GMC,Terrain,2012,white,0,0,0,5,25
220200002060,1970-09-10,2017-04-13,Michael,Rose,male,White,0,380170103061000,46.829423,-96.789878,Kia,Optima,2003,black,0,0,0,0,0
220200002061,1982-12-16,2017-04-13,Ryan,Crawford,male,White,0,270270203001023,46.873290,-96.774492,Volkswagen,Routan,2012,black,1,0,0,0,0
220200002102,1987-06-19,2017-04-15,Alex,Elrod,male,White,0,380170009033000,46.759496,-96.904200,Ford,Expedition,2016,black,1,1,1,12,54
220200002105,1981-03-23,2017-04-15,Levi,Burke,male,White,0,380170102032004,47.111113,-97.389120,Ford,Explorer,2015,black,1,0,0,2,8
220200002120,1994-10-11,2017-04-16,Aimee,Pidkalyuk,,White,0,270270204003000,46.844926,-96.854555,Toyota,Camry,2016,yellow,0,0,0,10,38
220200002155,1994-09-14,2017-04-17,Nicholas,Erickson,male,White,0,270270205002014,46.857570,-96.768791,Lincoln,Navigator,2015,black,1,1,1,0,0
220200002159,1997-02-01,2017-04-18,Matthew,Inman,male,White,0,270270204003008,46.882436,-96.826793,Nissan,Sentra,2016,white,0,0,0,13,52
220200002161,1982-05-13,2017-04-18,Candace,Spendlove,female,White,0,380170101061041,46.852989,-96.844933,Honda,Civic,2010,brown,0,0,0,0,0
220200002165,1987-05-01,2017-04-18,Shannon,Silva,male,White,0,380170005021030,46.879764,-96.720096,Toyota,Avalon,2017,black,0,1,0,31,149
220200002167,1968-01-13,2017-04-18,Wyatt,Norris,male,White,0,270270301021007,46.862099,-96.822810,INFINITI,QX80,2015,black,1,1,1,19,79
220200002173,1971-05-27,2017-04-18,Kyle,Embrey,male,White,0,270270302022016,46.849344,-96.771696,Kia,Optima,2013,white,0,0,0,11,49
220200002174,1974-09-11,2017-04-18,Hanna,Snyder,female,White,0,380170005011034,46.882639,-96.782034,Nissan,Versa,2014,red,0,0,0,0,0
220200002176,1994-02-09,2017-04-18,Dillon,Crawford,male,White,0,270270205003018,46.849745,-96.830970,GMC,Yukon XL,2014,black,1,1,1,11,49
220200002178,1992-06-25,2017-04-18,Adrian,Byers,male,White,0,380170010021010,46.866986,-96.844110,Kia,Optima,2014,brown,0,0,0,21,102
220200002181,1986-01-20,2017-04-19,Patrick,Dittmar,male,White,0,380170009041015,46.896530,-96.801824,Kia,Sedona,2003,black,1,0,0,7,24
220200002182,1988-12-22,2017-04-19,Timothy,Mulvin,male,White,0,380170006003060,46.879967,-96.795136,Chevrolet,Tahoe Hybrid,2013,black,1,1,1,0,0
220200002183,1996-04-02,2017-04-19,Mason,Lubken,male,White,0,380170002011013,46.853648,-96.876145,Chevrolet,Tahoe,2017,black,1,1,1,18,88
220200002184,1996-11-24,2017-04-19,Andrew,Struble,male,White,1,380170003002003,46.871111,-96.847796,Subaru,Outback,2003,black,0,0,0,17,74
220200002186,1987-09-28,2017-04-19,Samuel,Porterfield,,White,0,270270301032007,46.836750,-96.729738,BMW,X5,2013,yellow,1,0,0,0,0
220200002187,1994-10-17,2017-04-19,Rodolfo,Walker,male,,0,380170103051053,46.814166,-96.889155,Toyota,RAV4,2016,silver,0,0,0,7,34
220200002188,1979-08-31,2017-04-19,Rhys,Heffernan,male,White,0,270270206004007,46.858826,-96.835230,Ford,Focus,2015,blue,0,0,0,7,29
220200002189,1993-02-15,2017-04-19,Callan,Sheahan,male,White,0,270270301031024,46.838117,-96.765435,Kia,Sedona,2007,gray,1,0,0,0,0
220200002190,1987-05-07,2017-04-19,Ryne,Morales,male,Hispanic,0,380170002011021,46.839506,-96.766937,Jeep,Grand Cherokee,2013,blue,0,0,0,5,23
220200002192,1990-03-08,2017-04-19,Chase,Bennett,male,,0,270270206001009,46.897630,-96.768625,Ford,Expedition,2017,black,1,1,1,13,59
220200002193,1985-03-03,2017-04-19,Julia,Capraro,female,White,0,380170102031026,47.111113,-97.389120,Chevrolet,Equinox,2010,red,0,0,0,8,35
220200002194,1977-03-27,2017-04-19,Madison,Kanz,female,White,0,270270302014036,46.883156,-96.312188,Acura,MDX,2015,silver,1,0,0,0,0
220200002196,1979-09-24,2017-04-19,Jordan,Norris,male,White,0,380170101072013,46.912888,-96.495069,Honda,CR-V,2005,blue,0,0,0,17,69
220200002197,1979-12-11,2017-04-19,Hayden,Baldwin,male,White,0,270270201002001,46.887709,-96.748708,Dodge,Avenger,2010,brown,0,0,0,0,0
220200002198,1976-06-21,2017-04-19,Tiana,Weickert,female,White,0,270270204003000,46.840562,-96.916740,Dodge,Avenger,2010,white,0,0,0,4,19
220200002199,1996-03-18,2017-04-19,Mallory,Visser,female,White,0,380170101071225,46.869883,-96.849390,Ford,Expedition,2013,black,1,1,1,0,0
220200002201,1999-03-22,2017-04-19,Maxwell,Dreiling,male,White,1,380170006004011,46.889372,-96.821609,Chrysler,200,2014,red,0,0,0,0,0
220200002203,1976-03-16,2017-04-19,Caleb,Alley,male,White,0,380170002013010,46.863355,-96.858050,Ford,Explorer,2010,other,1,0,0,12,49
220200002205,1993-06-26,2017-04-19,Kaitlin,Richardson,female,White,1,380170005022013,46.965615,-96.816559,Lincoln,MKZ,2011,black,0,0,0,15,65
220200002206,1998-11-17,2017-04-19,Scott,Creswell,male,White,0,270270204002016,46.891626,-96.775091,Chevrolet,Suburban,2015,black,1,1,1,54,237
220200002207,1980-11-22,2017-04-19,Jonathan,Music,male,White,0,380170009042008,46.884130,-96.799266,Toyota,Avalon,2013,black,0,1,0,16,71
220200002209,1975-03-27,2017-04-19,Jacob,Dacus,male,White,0,380170103031000,46.652133,-96.420471,Cadillac,Escalade ESV,2017,black,1,1,1,12,53
220200002210,1974-02-03,2017-04-19,Austin,Knapp,male,White,0,380170101072004,46.844926,-96.854555,INFINITI,G37 Sedan,2010,white,0,0,0,10,36
